"FNO","NAME","TYPE","PHONE","ADDRESS","SCORE","THEME","POSTER","IMAGES","TIME","PARKING","CONTENT","HIT","PRICE","JJIMCOUNT","REPLYCOUNT","LIKECOUNT","RDAYS"
3121,"청정황태찜전문점","한식-해물요리","(041) 549-4808","충남 아산시 용화동 651",3.9,"가족외식 , 어른과 함께라면 , 전통 한국 음식(for 외국인) , 일상데이트 , 점심식사 , 더운날 , 주차공간 , 가성비 좋은 맛집 , 국물요리","/restaurant/restimg/005/zzmenuimg/h3025554_z.jpg","/restaurant/restimg/005/menuimg/h3025554.jpg,/restaurant/restimg/005/menuimg/h3025558.jpg,/restaurant/restimg/005/menuimg/h30255511.jpg,/restaurant/restimg/005/menuimg/h3025551.jpg,/restaurant/restimg/005/menuimg/h3025552.jpg,/restaurant/restimg/005/menuimg/h3025553.jpg,/restaurant/restimg/005/h302555a.jpg","08:30 ~ 22:00","5대, 주차방법: 무료, 주차장소: 업소앞","청정 황태만을 고집하는 정직한 맛과 착한가격 업소인증을 받은 청정황태찜전문점을 소개한다. 정감이 가는 가게 분위기가 해장국 한 그릇 먹으면 마음의 응어리도 풀릴 것 같은 느낌이다. 청정지역에서 좋은 황태만을 직접 공수해온 재료라 음식들이 전부 깔끔하고 시원하다. 신선한 콩나물과 각종 야채를 곁들여 먹으면 매콤하면서도 부드러운 맛을 느낄 수도 있다. 해장국도 맛있지만 황태구이 역시 별미이다. 매콤달콤한 양념이 황태살과 잘 어우러지며 쫀득쫀득한 식감이 더욱더 맛을 더해준다. 가격도 착하고 맛도 착한 청정황태찜전문점에서 한끼 든든하게 먹고 가는 것을 추천한다.",0,"5,000 ~ 10,000원",0,0,0,3451214171822232425272930
3122,"두끼 천안신부동점","분식","(070) 7579-1937","충남 천안시 동남구 신부동 460-1",3.8,"가족외식 , 아이와 함께라면 , 술 못마시는 친구와 함께 , 일상데이트 , 점심식사 , 매운음식 , 떡볶이 , 뷔페 , 무한리필","/restaurant/restimg/001/zzmenuimg/b3000217_z.jpg","/restaurant/restimg/001/menuimg/b3000217.jpg,/restaurant/restimg/001/menuimg/b3000218.jpg,/restaurant/restimg/001/menuimg/b3000219.jpg,/restaurant/restimg/001/menuimg/b30002110.jpg,/restaurant/restimg/001/menuimg/b30002111.jpg,/restaurant/restimg/001/menuimg/b30002112.jpg,/restaurant/restimg/001/b300021a.jpg","11:00 ~ 22:00","주차안됨","떡볶이로 한 끼! 볶음밥으로 두 끼! 즉석떡볶이 무한리필 뷔페 “두끼 천안 신부동점”을 소개한다. 두끼 떡볶이에서는 다양한 종류의 쫄깃한 쌀떡과 부드러운 밀떡을 나만의 스타일에 맞게 먹을 수 있다. 매일매일 수제로 만들고 튀긴 수제튀김, 바삭하고 따뜻한 튀김과 어묵,12 가지 독특한 라면으로 자신만의 떡볶이 레시피를 만들 수 있다. 저렴한 가격에 최상급의 재료로 무한리필 가능한 “두끼 천안 신부동점”으로 가보자.",0,"5,000 ~ 10,000원",0,0,0,12351617202126272830
3123,"군산오징어 리틀 정자점","한식-해물요리","(031) 713-1124","경기 성남시 분당구 정자동 133-7 1층",4.7,"가족외식 , 어른과 함께라면 , 술 못마시는 친구와 함께 , 전통 한국 음식(for 외국인) , 일상데이트 , 점심식사 , 오징어 , 매운음식 , 몸보신","/restaurant/restimg/007/zzmenuimg/h49330711_z.jpg","/restaurant/restimg/007/menuimg/h49330711.jpg,/restaurant/restimg/007/menuimg/h4933074.jpg,/restaurant/restimg/007/menuimg/h4933079.jpg,/restaurant/restimg/007/menuimg/h4933071.jpg,/restaurant/restimg/007/menuimg/h4933072.jpg,/restaurant/restimg/007/menuimg/h4933073.jpg,/restaurant/restimg/007/h493307a.jpg","11:30 ~ 22:00","주차가능, 주차방법: 무료, 주차장소: 업소앞","남녀노소 누구나 좋아하는 오징어를 전문으로하는 군산오징어를 소개한다. 군산오징어는 오래 전부터 기분 좋은 매운맛으로 그 유명세를 떨치고 있다. 쫄깃한 오징어의 식감과 미나리의 향긋함이 매력적인 오징어불고기가 대표메뉴 이집의 대표메뉴. 쉽게 맛볼 수 없는 오징어순대와 다양한 버섯이 들어가 시원하고 얼큰한 오징어 버섯전골 또한 일품이다.",0,"10,000 ~ 20,000원",0,0,0,236791011121416171819222425283031
3205,"양대감","한식-곱창/양구이","(031) 424-0092","경기 안양시 동안구 호계동 1044-5 현대프라자 B104호",3.3,"가족외식 , 어른과 함께라면 , 술 마시는 친구와 함께 , 비오는날 , 주차공간 , 포장 가능 , 구이 , 곱창/대창 , 삼겹살 , 맥주 , 소주 , 몸보신","/restaurant/restimg/009/zzmenuimg/h4927094_z.jpg","/restaurant/restimg/009/menuimg/h4927094.jpg,/restaurant/restimg/009/menuimg/h49270923.jpg,/restaurant/restimg/009/menuimg/h49270924.jpg,/restaurant/restimg/009/menuimg/h49270925.jpg,/restaurant/restimg/009/menuimg/h4927091.jpg,/restaurant/restimg/009/menuimg/h4927092.jpg,/restaurant/restimg/009/h492709a.jpg","11:30 ~ 23:30","100대, 주차방법: 무료, 주차장소: 임대/건물 안 지하주차장 이용","초벌구이로 기름기를 뺀 담백한 맛의 곱창구이 전문점 초벌구이로 기름기를 제거해 쫄깃하고 담백하게 즐기는 곱창구이 전문점이다. 실내는 짙은 원목과 밝은 조명으로 깔끔하게 꾸미고 입식과 좌식 테이블을 고루 갖춘 모습이다. 곱창과 양, 대창, 갈빗살 등 다양한 숯불구이 메뉴가 준비되어 있다.",0,"10,000 ~ 20,000원",0,0,0,2356810111214151820212427
3206,"청춘극장","한식-삼겹살","(02) 962-3788","서울 동대문구 회기동 45-77",3.7,"술 마시는 친구와 함께 , 전통 한국 음식(for 외국인) , 일상데이트 , 점심식사 , 삼겹살 , 소주 , 한식 면요리","/restaurant/restimg/006/zzmenuimg/h1201064_z.jpg","/restaurant/restimg/006/menuimg/h1201064.jpg,/restaurant/restimg/006/menuimg/h12010616.jpg,/restaurant/restimg/006/menuimg/h12010612.jpg,/restaurant/restimg/006/menuimg/h1201061.jpg,/restaurant/restimg/006/menuimg/h1201062.jpg,/restaurant/restimg/006/menuimg/h1201063.jpg,/restaurant/restimg/006/h120106a.jpg","17:00 ~ 24:00","주차안됨","‘값은 청순가련, 맛은 글래머러스’라는 슬로건을 내 건 재미있는 삼겹살 맛집을 소개한다. 학생들이나 단체 손님들이 즐겨 먹는 저렴한 가격의 청춘 삼겹살이 가장 인기지만, 조금 더 맛과 질이 좋은 생삼겹살 및 다른 부위의 생고기들도 있다. 청춘 삼겹살에는 녹차가루와 통후추가 뿌려져 나와, 굽기만 해도 향긋한 냄새가 올라온다. 커다란 양은 주전자에 나오는 라면도 재미있다. 집에서 단순히 끓여먹는 라면이 아니라, 라면에 적절히 양념을 해서 맛있게 끓여내기 때문에 그 자체로도 맛이 좋은데, 주전자에 담겨 나와 아이디어가 돋보인다. 고추장을 뿌려 쉐이킹해먹는 추억의 벤또 도시락 역시 별미다. 친절하면서도 프로정신이 넘치는 사장님과 그를 따르는 젊은 피의 아르바이트 생들의 서비스도 기대할 만 하다.",0,"10,000 ~ 20,000원",0,0,0,3412131617202526282930
3207,"비손식당","한식-일반한식","(064) 782-6511","제주 서귀포시 성산읍 성산리 228-12",3.5,"어른과 함께라면 , 술 못마시는 친구와 함께 , 전통 한국 음식(for 외국인) , 일상데이트 , 점심식사 , 국물요리 , 웰빙/건강식 , 밥 , 죽 , 제주 섭지코지 , 서귀포 유채꽃축제","/restaurant/restimg/006/zzmenuimg/h6019569_z.jpg","/restaurant/restimg/006/menuimg/h6019569.jpg,/restaurant/restimg/006/menuimg/h60195612.jpg,/restaurant/restimg/006/menuimg/h60195622.jpg,/restaurant/restimg/006/menuimg/h6019561.jpg,/restaurant/restimg/006/menuimg/h6019562.jpg,/restaurant/restimg/006/menuimg/h6019563.jpg,/restaurant/restimg/006/h601956a.jpg","07:00 ~ 21:00","2대, 주차방법: 무료, 주차장소: 업소앞","제주 성산에 위치한 제주 향토음식 전문점 “비손식당”을 소개한다. 부부가 운영하는 이곳은 어머니의 손맛을 느낄 수 있는 곳으로 갖가지 해물요리들이 준비되어 있다. 내부는 그리 넓지 않으나 깔끔한 분위기로 손님들은 편안하게 식사를 할 수 있다. 준비된 메뉴로는 고등어조림, 갈치조림, 해물뚝배기, 성게미역국 등으로 제주도에서 흔히 볼 수 있는 메뉴들이다. 하지만 이곳에서 먹는 음식들은 마치 어머니가 해주는 맛으로 먹는 이로 하여금 행복한 미소를 머금게 한다. 성산에서 맛있는 제주 향토음식을 먹고 싶다면 방문해보자.",0,"10,000 ~ 20,000원",0,0,0,4581114161921252630
3208,"초가집","한식-닭/오리요리","(033) 641-6880","강원 강릉시 노암동 584",4.2,"어른과 함께라면 , 점심식사 , 더운날 , 주차공간 , 닭볶음탕 , 닭백숙/삼계탕 , 국물요리 , 죽 , 몸보신 , 고기 보양식 , 강릉 단오제","/restaurant/restimg/003/zzmenuimg/h20156312_z.jpg","/restaurant/restimg/003/menuimg/h20156312.jpg,/restaurant/restimg/003/menuimg/h2015637.jpg,/restaurant/restimg/003/menuimg/h2015635.jpg,/restaurant/restimg/003/menuimg/h2015631.jpg,/restaurant/restimg/003/menuimg/h2015632.jpg,/restaurant/restimg/003/menuimg/h2015633.jpg,/restaurant/restimg/003/h201563a.jpg","10:00 ~ 22:00","8대, 주차방법: 무료, 주차장소: 업소앞","남녀노소 누구나 즐길 수 있는 곳, ‘초가집’ 강릉에 위치한 ‘초가집’은 닭요리 전문점으로 토속적인 분위기를 자아내는 외관과 내부 인테리어가 시골집 같은 정겨움을 느끼게 하는 곳이다. 양계닭이 아닌 토종닭 영계를 사용하여 더욱 맛이 좋으며, 12가지 순수 국산 한방재료로 건강까지 챙길 수 있는 닭요리를 맛볼 수 있다. 푸짐한 닭요리를 깔끔하게 즐길 수 있기 때문에 남녀노소 누구나 할 것 없이 부담없이 찾아올 수 있다. 맛도 좋고 건강에도 좋은 음식을 찾고 있다면 ‘초가집’에 방문해보는 것은 어떨까.",0,"30,000 ~ 50,000원",0,0,0,2310111521222326272931
3209,"카페페르마타","카페/주점-카페","(063) 231-7179","전북 전주시 완산구 고사동 147-1",3.8,"소개팅 , 일상데이트 , 점심식사 , 더운날 , 브런치 , 야외테라스 , 베이커리 , 전주 한지문화축제","/restaurant/restimg/004/zzmenuimg/d5010047_z.jpg","/restaurant/restimg/004/menuimg/d5010047.jpg,/restaurant/restimg/004/menuimg/d50100479.jpg,/restaurant/restimg/004/menuimg/d50100440.jpg,/restaurant/restimg/004/menuimg/d5010041.jpg,/restaurant/restimg/004/menuimg/d5010042.jpg,/restaurant/restimg/004/menuimg/d5010043.jpg,/restaurant/restimg/004/d501004a.jpg","11:00 ~ 23:00","주차안됨","깔끔하면서도 분위기 있는 카페 페르마타를 소개한다. 엔티크 한 분위기를 나타내고 친절한 서비스와 맛을 자랑하는 곳이다. 인기 메뉴인 자몽에이드는 예쁜 색깔과 잔으로 시선을 사로잡는다. 허니브레드와 아이스 아메리카노의 궁합은 환상의 조합니다. 달콤하면서도 새콤한 플레인 요거트도 여성 손님들의 인기 있는 메뉴이다.",0,"5,000 ~ 10,000원",0,0,0,4568910121416172225293031
3296,"콩나물아가씨 상일점","한식-일반한식","(02) 6082-9007","서울 강동구 상일동 268-8",3.5,"가족외식 , 어른과 함께라면 , 점심식사 , 24시간 맛집 , 포장 가능 , 소주 , 가성비 좋은 맛집 , 국물요리","/restaurant/restimg/004/zzmenuimg/h1209541_z.jpg","/restaurant/restimg/004/menuimg/h1209541.jpg,/restaurant/restimg/004/menuimg/h1209542.jpg,/restaurant/restimg/004/menuimg/h12095425.jpg,/restaurant/restimg/004/menuimg/h12095426.jpg,/restaurant/restimg/004/menuimg/h12095427.jpg,/restaurant/restimg/004/menuimg/h12095417.jpg,/restaurant/restimg/004/menuimg/h12095418.jpg,/restaurant/restimg/004/menuimg/h12095419.jpg,/restaurant/restimg/004/menuimg/h12095420.jpg,/restaurant/restimg/004/menuimg/h12095421.jpg,/restaurant/restimg/004/menuimg/h12095422.jpg,/restaurant/restimg/004/menuimg/h12095423.jpg,/restaurant/restimg/004/h120954a.jpg","00:00 ~ 00:00 일요일은 23시까지","-","24시간 콩나물국밥맛집 ‘콩나물아가씨’ 콩나물아가씨는 일반 계란을 사용하지 않고 직영농장인 양주 신선농장에서 생산되는 친환경 위생란을 직접배급 받아 사용하여 안심하고 먹을 수 있는 맛집이다. 가격 또한 아주 저렴하여 부담없이 즐길 수 있다. 이 곳은 막걸리에 생강,대추,감초,인삼,칡 등의 8가지 이상 한약재를 넣은 알코올 성분이 거의 없는 약술 모주를 천원에 판매하고 있다. 싼 가격에 건강한 한끼 식사를 할 수 있는 ‘콩나물아가씨’에 가보기를 추천한다",0,"5,000 ~ 10,000원",0,0,0,45811121516171920222326293031
3297,"도림","중식","(051) 810-6340","부산 부산진구 부전동 503-15 롯데호텔43층",4.4,"가족외식 , 상견례 , 돌잔치/회갑/생일 , 어른과 함께라면 , 술 못마시는 친구와 함께 , 특별한 날엔 , 접대 , 북경오리 , 중식 코스 , 고급 중식 , 국물요리 , 중식 면요리 , 블랙데이 , 고메위크 2015","/restaurant/restimg/002/zzmenuimg/c60005278_z.jpg","/restaurant/restimg/002/menuimg/c60005278.jpg,/restaurant/restimg/002/menuimg/c60005279.jpg,/restaurant/restimg/002/menuimg/c60005242.jpg,/restaurant/restimg/002/menuimg/c6000521.jpg,/restaurant/restimg/002/menuimg/c6000522.jpg,/restaurant/restimg/002/menuimg/c6000523.jpg,/restaurant/restimg/002/c600052a.jpg","12:00 ~ 22:00","10대, 주차방법: 유료, 주차장소: 타워","부산 롯데호텔의 중식당 맛집 도림을 소개한다. 도림은 고급스러운 분위기로 중국품의 소품으로 내부를 장식하고 있다. 싱싱한 해산물이 푸짐한 삼선짬뽕과 냉채, 샥스핀 등이 코스요리로 나오는 점심세트 메뉴가 가장 인기있다.",0,"20,000 ~ 30,000원",0,0,0,145679101113141516202425283031
3298,"평안도족발","한식-족발/보쌈","(051) 741-6568","부산 해운대구 중1동 1151-5",3.9,"가족외식 , 어른과 함께라면 , 전통 한국 음식(for 외국인) , 족발 , 새우 , 맥주 , 소주 , 동동주/막걸리 , 몸보신 , 부산 국제영화제 , 부산 해맞이축제 , 부산 기장 멸치축제","/restaurant/restimg/004/zzmenuimg/h60154417_z.jpg","/restaurant/restimg/004/menuimg/h60154417.jpg,/restaurant/restimg/004/menuimg/h60154418.jpg,/restaurant/restimg/004/menuimg/h60154419.jpg,/restaurant/restimg/004/menuimg/h6015441.jpg,/restaurant/restimg/004/menuimg/h6015442.jpg,/restaurant/restimg/004/menuimg/h6015443.jpg,/restaurant/restimg/004/h601544a.jpg","11:00 ~ 24:00","주차안됨","해운대에 위치한 32년 전통의 족발 전문점으로, 입구에 들어서면 소쿠리에 가득 족발이 담겨 있다. 족발 이외에도 아귀찜, 감자탕 등 다양한 야식 메뉴가 있다. 주문과 동시에 썰어져 나오는 족발을 무생채, 겉절이, 양파 채 등과 곁들여 먹는다. 각종 야채와 해파리를 넣고 겨자소스로 버무린 냉채족발도 인기 메뉴이다.",0,"20,000 ~ 30,000원",0,0,0,3568131719232426
3299,"오발탄 서초점","한식-곱창/양구이","(02) 591-6657","서울 서초구 서초동 1720-1",4,"가족외식 , 어른과 함께라면 , 술 마시는 친구와 함께 , 일상데이트 , 특별한 날엔 , 접대 , 송년/신년회 , 구이 , 몸보신 , YUMMY서초 2015년판","/restaurant/restimg/003/zzmenuimg/h1203331_z.jpg","/restaurant/restimg/003/menuimg/h1203331.jpg,/restaurant/restimg/003/menuimg/h1203332.jpg,/restaurant/restimg/003/menuimg/h1203336.jpg,/restaurant/restimg/003/menuimg/h12033324.jpg,/restaurant/restimg/003/menuimg/h12033325.jpg,/restaurant/restimg/003/menuimg/h12033326.jpg,/restaurant/restimg/003/h120333a.jpg","11:30 ~ 23:00 주말 및 공휴일 12:00~22:00","20대, 주차방법: 유료, 주차장소: 발렛파킹","쫄깃한 육즙이 입안 가득~양,대창구이 전문점 ""오발탄""을 소개한다. 일부 미식가들만 즐기던 양과 대창을 현대적으로 탈바꿈시킨 원조집이라고 볼 수 있는 이곳은 숯불로 구워낸 양구이와 대창구이등을 맛볼 수 있다. 이곳에는 매캐한 연기와 불자국에 그을린 탁자 대신 세련된 인테리어와 서비스 때문에 남녀노소에게 인기가 많다. 씹을수록 담백한 양구이와 신선한 한우 대창으로 쫀득쫀득 고소한 한우대창구이가 이곳의 대표메뉴이다. 최고의 맛과 서비스, 둘다 만족하고 싶다면 이곳을 방문해보자.",0,"30,000 ~ 50,000원",0,0,0,4679101113161819202122242628293031
3300,"권구성순대국밥 두정점","한식-일반한식","(041) 555-3364","충남 천안시 서북구 두정동 685",3.5,"가족외식 , 어른과 함께라면 , 점심식사 , 비오는날 , 24시간 맛집 , 포장 가능 , 소주 , 가성비 좋은 맛집 , 매운음식","/restaurant/restimg/000/zzmenuimg/h3024404_z.jpg","/restaurant/restimg/000/menuimg/h3024404.jpg,/restaurant/restimg/000/menuimg/h3024405.jpg,/restaurant/restimg/000/menuimg/h30244016.jpg,/restaurant/restimg/000/menuimg/h3024401.jpg,/restaurant/restimg/000/menuimg/h3024402.jpg,/restaurant/restimg/000/menuimg/h3024403.jpg,/restaurant/restimg/000/h302440a.jpg","00:00 ~ 24:00 24시간영업","2대, 주차방법: 무료, 주차장소: 업소앞","충남 천안에 위치하고있는 국물이 맛있는 권구성 순대국밥을 소개한다. 얼큰한 것을 좋아하는 사람들은 얼큰한 맛 순대국밥을 먹으면 안성맞춤이라고 할 수 있다. 이 얼큰한 순대국밥에는 청양고추가 들어가 있어서 맛있게 매운 맛을 내고 있기 때문이다. 기본순대국밥도 따로 있어서 진한 국물을 먹고 싶을 때는 기본메뉴를 먹으면 순하게 즐길 수 있다. 무엇보다 양이 정말 많다고 자부 할 수 있다. 또한 인심좋게 공기밥도 무제한이다. 24시간 영업을 하기 때문에 언제든 먹고싶을때 가서 많이 먹을 수 있는 장점도 가지고 있다.",0,"5,000 ~ 10,000원",0,0,0,2347891019202224252730
